"talent_desc_2043_3","Increase 60% Total DMG if grenades or explosive weapons deal DMG to 3 enemies or fewer","Zwiększ łączne OBR o 60%, jeśli granaty lub bronie wybuchowe wyrządzają OBR maksymalnie 3 wrogom"
"talent_desc_2044_1","Toss 2 grenades instead of 1 with no additional consumption.","Rzuć 2 granaty zamiast 1 bez dodatkowego zużycia."
"talent_desc_2102_1","Energy Orb freezes enemies for 2 more seconds.","Kula energii zamraża wroga na kolejne 2 sekundy"
"talent_desc_2102_2","Energy Orb freezes enemies for 4 more seconds.","Kula energii zamraża wroga na kolejne 4 sekundy"
"talent_desc_2102_3","Energy Orb freezes enemies for 6 more seconds with -30% CD.","Kula energii zamraża wroga na kolejne 6 sekund, czas odnowy -30%"
"talent_desc_2103_1","Explosion radius for Energy Orb is increased by 2m, freeze effect and DMG will bypass barriers.","+2 m do zasięgu efektu obszarowego wybuchu dla kuli energii. OBR i kontrolowane efekty przechodzą barierę."
"talent_desc_2103_2","Explosion radius for Energy Orb is increased by 4m, freeze effect and DMG will bypass barriers.","+4 m do zasięgu efektu obszarowego wybuchu dla kuli energii. OBR i kontrolowane efekty przechodzą barierę."
"talent_desc_2103_3","Explosion radius for Energy Orb is increased by 6m, freeze effect and DMG will bypass barriers and DMG is increased by 50% for each target hit.","+6 m do zasięgu efektu obszarowego wybuchu dla kuli energii. OBR i kontrolowane efekty przechodzą barierę. Kula energii +50% OBR dla każdego trafionego celu"
"talent_desc_2104_1","Energy Orb gains 1 more charge.","Kula energii ma 1 dodatkowe ładowanie"
"talent_desc_2104_2","Energy Orb gains 2 more charges.","Kula energii ma 2 dodatkowe ładowania"
"talent_desc_2104_3","Energy Orb gains 5 more charges.","Kula energii ma 5 dodatkowych ładowań"
"talent_desc_2105_1","Energy Orb deals +200% damage and has a 50% chance to explode twice.","Kula energii zadaje +200% obrażeń i ma 50% szansy na dwukrotny wybuch"
"talent_desc_2205_2","Recover 100% of your Armor after hitting an enemy with Leap or 25% if you do not hit any targets","Odzyskaj 100% zbroi przy trafionym skoku i 25% zbroi przy nietrafionym skoku"
"talent_desc_2106_1","After casting Energy Orb, +300% weapon DMG on the next hit and deal 50% DMG to enemies adjacent to initial target.","Po rzuceniu kuli energii +300% OBR od broni przy następnym trafieniu, wyrządza 50% OBR wrogom sąsiadującym z celem."
"talent_desc_2106_2","After casting Energy Orb, +400% weapon DMG on the next hit and deal 75% DMG to enemies adjacent to initial target.","Po rzuceniu kuli energii +400% OBR od broni przy następnym trafieniu, wyrządza 75% OBR wrogom sąsiadującym z celem."
"talent_desc_2106_3","After casting Energy Orb, +500% weapon DMG on the next hit and deal 100% DMG to enemies adjacent to initial target.","Po rzuceniu kuli energii +500% OBR od broni przy następnym trafieniu, wyrządza 100% OBR wrogom sąsiadującym z celem."
"talent_desc_2109_1|talent_desc_5406_1","After killing an enemy affected by any Elemental Effect, +40% RoF for 6s.","Po zabiciu wroga dotkniętego efektem żywiołu +40% szybkostrzelności przez 6 s."
"talent_desc_2109_2|talent_desc_5406_2","After killing an enemy affected by any Elemental Effect, +50% RoF for 6s.","Po zabiciu wroga dotkniętego efektem żywiołu +50% szybkostrzelności przez 6 s."
"talent_desc_2109_3|talent_desc_5406_3","After hitting an enemy affected by any Elemental Effect, +60% RoF for 6s.","Po trafieniu wroga dotkniętego efektem żywiołu +60% szybkostrzelności przez 6 s."
"talent_desc_2111_1|talent_desc_5407_1","+30% DMG to enemies affected by any Elemental Effect.","+30% OBR przeciwko wrogowi w efekcie żywiołu"
"talent_desc_2111_2|talent_desc_5407_2","+60% DMG to enemies affected by any Elemental Effect.","+60% OBR przeciwko wrogowi w efekcie żywiołu"
"talent_desc_2111_3|talent_desc_5407_3","+120% DMG to enemies affected by any Elemental Effect.","+120% OBR przeciwko wrogowi w efekcie żywiołu"
"talent_desc_2113_1","Smoke Grenade capacity +4.","Liczba granatów dymnych +4."
"talent_desc_2113_2","Smoke Grenade capacity +8 .","Liczba granatów dymnych +8."
"talent_desc_2113_3","Smoke Grenade capacity +12, recover 1 grenade for every 2 grenades used","Liczba granatów dymnych +12, z każdych 2 rzuconych granatów odzyskujesz 1."
"talent_desc_2116_1","Enemies affected by your grenades will deal -40% DMG and take +20% DMG for 6s","Przez 6 s -40% OBR zadawanych i +20% OBR otrzymywanych dla wrogów trafionych granatem dymnym."
"talent_desc_2116_2","Enemies affected by your grenades will deal -50% DMG and take +40% DMG for 6s","Przez 6 s -50% OBR zadawanych i +40% OBR otrzymywanych dla wrogów trafionych granatem dymnym."
"talent_desc_2116_3","Enemies affected by your grenades will deal -60% DMG and take +60% DMG for 20s","Przez 20 s -60% OBR zadawanych i +60% OBR otrzymywanych dla wrogów trafionych granatem dymnym."
"talent_desc_2119_1","After casting Energy Orb, +60% Shield recharge speed, -60% Shield recharge delay and the recharge cannot be interrupted for 6s.","Po rzuceniu Kuli energii prędkość ładowania tarczy +60%, -60% opóźnienia ładowania tarczy oraz ładowanie nie może być przerwane przez 6 s."
"talent_desc_2120_1","After throwing a Smoke Grenade, +30 max Shield for 6s.","Po użyciu granatu dymnego +30 maks. tarczy przez 6 s"
"talent_desc_2120_2","After throwing a Smoke Grenade, +60 max Shield for 6s.","Po użyciu granatu dymnego +60 maks. tarczy przez 6 s"
"talent_desc_2120_3","After using the Smoke Grenade, +90 max shield, and gain immunity to Elemental Effects for 20s.","Po użyciu granatu dymnego +90 maks. tarczy, a także zdobycie odporności osobistej na efekt żywiołu przez 20 s"
"talent_desc_2123_1","Energy Orb applies the same Elemental Effect as your weapon to all enemies it hits at a 100% chance.","Kula energii ma ten sam rodzaj żywiołu co bieżąca broń, a jej szansa wywołania efektu żywiołu wynosi 100%"
"talent_desc_2124_1","Smoke Grenades base DMG +300%","Granaty dymne OBR +300%"
"talent_desc_2124_2","Smoke Grenades base DMG +400%","Granaty dymne OBR +400%"
"talent_desc_2124_3","Smoke Grenades base DMG +500%, and gain +100% base DMG per second after explosion.","Granaty dymne OBR +500% i 100% dodatkowych OBR każdej sekundy po wybuchu"
"talent_desc_2125_1|talent_briefdesc_2125_1|talent_desc_3108_1|talent_briefdesc_3108_1|talent_desc_5408_1|talent_desc_5423_1|talent_briefdesc_5408_1|talent_briefdesc_5423_1","+40% Fire DMG","+40% OBR od ognia"
"talent_desc_2125_2|talent_briefdesc_2125_2|talent_desc_3108_2|talent_briefdesc_3108_2|talent_desc_5408_2|talent_desc_5423_2|talent_briefdesc_5408_2|talent_briefdesc_5423_2|s6diceability_desc_51313_3","+80% Fire DMG","OBR od ognia zwiększone o 80%"
"talent_desc_2125_3|talent_briefdesc_2125_3|talent_desc_5408_3|talent_briefdesc_5408_3","+120% Fire DMG, and double the DMG caused by Burning Effect and Combustion Effect","+120% OBR od ognia i podwójne OBR od efektów podpalenia i spalania"
"talent_desc_2126_1|talent_briefdesc_2126_1|talent_desc_5409_1|talent_briefdesc_5409_1","+40% Lightning DMG","+40% OBR od elektryczności"
"talent_desc_2126_2|talent_briefdesc_2126_2|talent_desc_5409_2|talent_briefdesc_5409_2|s6diceability_desc_51314_3","+80% Lightning DMG","OBR od elektryczności zwiększone o 80%"
"talent_desc_2126_3|talent_desc_5409_3","+120% Lightning DMG and +120% Weapon DMG against enemies affected by Shock effect","+120% OBR od elektryczności i +120% OBR od broni przeciwko wrogom poddanym efektowi porażenia."
"talent_desc_2127_1|talent_briefdesc_2127_1|talent_desc_3813_1|talent_briefdesc_3813_1","+40% Corrosion DMG","OBR od toksyn +40%"
"talent_desc_2127_2|talent_briefdesc_2127_2|talent_desc_3813_2|talent_briefdesc_3813_2|s6diceability_desc_51315_3","+80% Corrosion DMG","OBR od toksyn +80%"
"talent_desc_2127_3|talent_briefdesc_2127_3","+120% Corrosion DMG, and a critical hit against an enemy will create a toxic cloud equivalent to a detonated smoke grenade (Each enemy triggers at most once every 3 seconds).","OBR od toksyn + 120% i trafienie krytyczne skierowane we wroga wygeneruje odpowiednik toksycznej chmury zdetonowanego granatu dymnego (każdy wróg wyzwala przynajmniej jeden co 3 sekundy)."
"talent_desc_2129_1","Enemies affected by your grenades become volatile and will explode after being defeated.","Wrogowie trafieni granatem dymnym wybuchają po śmierci."
"talent_desc_2202_1","+200% Leap base DMG. The cooldown is reduced by 1s for every enemy defeated by it.","Podstawowe obrażenia od skoku +200%; podczas zabijania wrogów za pomocą skoku jego pozostałe odnowienie -1 s"
"talent_desc_2202_2","+400% Leap base DMG. The cooldown is reduced by 2s for every enemy defeated by it.","Podstawowe obrażenia od skoku +400%; podczas zabijania wrogów za pomocą skoku jego pozostałe odnowienie -2 s"
"talent_desc_2202_3","+600% Leap base DMG. The cooldown is reset if Leap kills an enemy.","Podstawowe obrażenia od skoku +600%; resetowanie odnowienia podczas zabijania wrogów za pomocą skoku"
"talent_desc_2203_1","-50% DMG taken for 2s after hitting an enemy or breaking an object with Leap.","-50% otrzymywanych OBR przez 2 s po skoku."
"talent_desc_2203_2","-100% DMG taken for 2s after hitting an enemy or breaking an object with Leap.","-100% otrzymywanych OBR przez 2 s po skoku."
"talent_desc_2203_3","DMG taken recovers armor for 3s after hitting an enemy or breaking an object with Leap.","Doznane OBR zmieniają się w odnowę tarczy przez 3 s po skoku."
"talent_desc_2205_1","Recover 40% of your Armor after hitting an enemy with Leap or 20% if you do not hit any targets","Odzyskaj 40% zbroi przy trafionym skoku i 20% zbroi przy nietrafionym skoku"
"talent_desc_2207_1","Cleave AoE +2m, +20% DMG for every enemy within skill range.","Efekt obszarowy rozszczepienia +2 m, +20% OBR za każdego wroga w tym obszarze umiejętności."
"talent_desc_2207_2","Cleave AoE +3m, +30% DMG for every enemy within skill range.","Efekt obszarowy rozszczepienia +3 m, +30% OBR za każdego wroga w tym obszarze umiejętności."
"talent_desc_2207_3","Cleave AoE +5m, +40% DMG for every enemy within skill range.","Efekt obszarowy rozszczepienia +5 m, +40% OBR za każdego wroga w tym obszarze umiejętności."
"talent_desc_2208_1","+100% Cleave base DMG. +50% weapon DMG on your next shot/slash after a Cleave.","Podstawowe OBR od rozszczepienia +100%. +50% OBR od broni przy kolejnym strzale po rozszczepieniu"
"talent_desc_2208_2","+200% Cleave base DMG. +100% weapon DMG on your next shot/slash after a Cleave.","Podstawowe OBR od rozszczepienia +200%. +100% OBR od broni przy kolejnym strzale po rozszczepieniu"
"talent_desc_2208_3","+300% Cleave base DMG. +150% weapon DMG on your next shot/slash after a Cleave.","Podstawowe OBR od rozszczepienia +300%. +150% OBR od broni przy kolejnym strzale po rozszczepieniu"
"talent_desc_2210_1","Deal increased Cleave DMG to enemies with lower HP, and Cleave's base damage is permanently increased by +5 for each enemy slain by Cleave. (Include the enemies slain previously)","Zadawaj wyższe OBR od rozszczepienia wrogom z niższym poziomem PŻ. Podstawowe OBR od rozszczepienia +5 po zabiciu wroga rozszczepieniem. (Obejmuje wrogów zabitych wcześniej)"
"talent_desc_2212_1","+3 Cleave capacity. Restore 1 use upon killing an enemy with Cleave.","Maks. rozszczepienie +3. Zabicie wroga za pomocą rozszczepienia przywraca 1 próby."
"talent_desc_2212_2","+6 Cleave capacity. Restore 2 uses upon killing an enemy with Cleave.","Maks. rozszczepienie +6. Zabicie wroga za pomocą rozszczepienia przywraca 2 próby."
"talent_desc_2212_3","+10 Cleave capacity. Restore 3 uses upon killing an enemy with Cleave.","Maks. rozszczepienie +10. Zabicie wroga za pomocą rozszczepienia przywraca 3 próby."
"talent_desc_2214_1|talent_desc_5410_1","+40% DMG to enemies within 7m.","+40% OBR przeciwko wrogowi w zasięgu 7 metrów"
"talent_desc_2214_2|talent_desc_5410_2","+80% DMG to enemies within 7m.","+80% OBR przeciwko wrogowi w zasięgu 7 metrów"
"talent_desc_2214_3|talent_desc_5410_3","+150% DMG to enemies within 12m.","+150% OBR przeciwko wrogowi w zasięgu 12 metrów"
"talent_desc_2216_1|talent_desc_5411_1","+30% weapon DMG and +20% Lucky Shot chance when the magazine is full . The first 3 shots after reloading consume no ammo.","OBR od broni +30%, szansa na szczęśliwy strzał +20%, pierwsze 3 strzały po przeładowaniu nie powodują zużycia amunicji."
"talent_desc_2216_2|talent_desc_5411_2","+60% weapon DMG and +30% Lucky Shot chance when the magazine is full . The first 4 shots after reloading consume no ammo.","OBR od broni +60%, szansa na szczęśliwy strzał +30%, pierwsze 4 strzały po przeładowaniu nie powodują zużycia amunicji."
"talent_desc_2216_3|talent_desc_5411_3","+100% weapon DMG and +40% Lucky Shot chance when the magazine is full . The first 5 shots after reloading consume no ammo.","OBR od broni +100%, szansa na szczęśliwy strzał +40%, pierwsze 5 strzałów po przeładowaniu nie powoduje zużycia amunicji."
"talent_desc_2130_1","Smoke grenades last for 1 more second and the damage interval is decreased by 20%.","Działanie granatu dymnego trwa kolejną 1 sekundę, interwał obrażeń -20%"
"weapon_name_1002|temporaryname_name_1002","Cavalry","Kawaleria"
"weapon_name_1003","Rainbow Arch","Tęczowy łuk"
"weapon_name_1006|temporaryname_name_1003","Dragonchaser","Łowca smoków"
"weapon_name_1008","Lightning Blast","Uderzenie pioruna"
"weapon_name_1010","Big Hippo","Wielki hippo"
"weapon_name_1101","Star Devourer","Pożeracz gwiazd"
"weapon_name_1102","Angelic Aura","Anielska aura"
"talent_desc_2130_2","Smoke grenades last for 2 more seconds and the damage interval is decreased by 30%.","Działanie granatu dymnego trwa kolejne 2 sekundy, interwał obrażeń -30%"
"weapon_name_1104|state_name_1080","Demonlore","Demonologia"
"weapon_name_1105","Scalpel","Skalpel"
"talent_desc_2130_3","Smoke grenades last for 3 more seconds and the damage interval is decreased by 50%.","Działanie granatu dymnego trwa kolejne 3 sekundy, interwał obrażeń -50%"
"weapon_name_1107","Concealed Ammo","Ukryta amunicja"
"weapon_name_1201","Sunder","Rozrywacz"
"weapon_name_1202","Foundry","Odlewnia"
"weapon_name_1205","Scorching Rounds","Skwierczące naboje"
"talent_name_2130","Smoke Genius","Dymny geniusz"
"weapon_name_1209","Aura of Venom","Trująca aura"
"weapon_name_1211","Thunder Storm","Burza z piorunami"
"weapon_name_1212","Talisman","Talizman"
"weapon_name_1303","Illusion","Iluzja"
"weapon_name_1304","Argus","Argus"
"weapon_name_1305","Pupil","źrenica"
"weapon_name_1306","Wild Hunt","Dzikie łowy"
"weapon_name_1309","Porcupine","Kolczatka"
"weapon_name_1401","Tiger Cannon","Tygrysie działo"
"weapon_name_1402","Laser Gloves","Laserowe rękawice"
"weapon_name_1404","Frenzied Shark","Szalony rekin"
"weapon_name_1406","Shrieker","Krzykacz"
"weapon_name_1407","Bone Dragon","Kościsty smok"
"weapon_name_1408","Justice","Sprawiedliwość"
"weapon_name_1410","Thunderclap Gloves","Rekawice burzy"
"weapon_name_1411|temporaryname_name_1001","Rainbow","Tęcza"
"weapon_name_1412","Fire Dragon","Ognisty smok"
"weapon_name_1501","Piercing Flame","Palnik"
"weapon_name_1502","Double Caliber","Podwójny kaliber"
"weapon_name_1503","Goshawk","Jastrząb"
"weapon_name_1504","Woodpecker","Dzięcioł"
"weapon_name_1505","Golden Bow","Złoty łuk"
"weapon_name_1508","Sting","Żądło"
"weapon_name_1509","Prism","Pryzmat"
"weapon_desc_1002","3-round burst. Third shot auto-crits on hit.","3 szybkie wystrzały. Trzeci strzał zadaje automatycznie obrażenia krytyczne przy trafieniu."
